episode,ga,label,seed,generation,best,mean,std
5,route,清除顺序,2025197565,206,7893.99,9316.67,2198.28
5,route,清除顺序,2025197565,211,7893.99,9272.61,2403.67
5,route,清除顺序,2025197565,216,7893.99,9305.8,2215.24
5,route,清除顺序,2025197565,221,7893.99,9197.56,2145.19
5,route,清除顺序,2025197565,226,7893.99,9150.7,1846.84
5,route,清除顺序,2025197565,231,7893.99,8954.23,1947.84
5,route,清除顺序,2025197565,236,7893.99,9195.29,2204.66
5,route,清除顺序,2025197565,241,7893.99,9214.14,2011.13
5,route,清除顺序,2025197565,246,7893.99,9091.78,2091.28
5,route,清除顺序,2025197565,251,7893.99,9238.25,1972.39
5,route,清除顺序,2025197565,256,7893.99,9054.8,1971.92
5,route,清除顺序,2025197565,261,7893.99,8981.75,1853.57
5,route,清除顺序,2025197565,266,7893.99,9015.48,2011.12
5,route,清除顺序,2025197565,271,7893.99,9168.45,1911.61
5,route,清除顺序,2025197565,276,7893.99,9316.38,1991.13
5,route,清除顺序,2025197565,281,7893.99,8931.34,2135.67
5,route,清除顺序,2025197565,286,7893.99,8413.73,1159.98
5,route,清除顺序,2025197565,291,7893.99,8688.3,1584.91
5,route,清除顺序,2025197565,296,7893.99,8974.25,1989.14
5,route,清除顺序,2025197565,300,7893.99,8549.71,1494.06
