episode,ga,label,seed,generation,best,mean,std
1,route,滚动重规划,1826701615,0,8144.77,13615,1477.26
1,route,滚动重规划,1826701615,1,8144.77,12835.2,1472.26
1,route,滚动重规划,1826701615,6,8124.55,11576,1760.4
1,route,滚动重规划,1826701615,11,8124.55,11712.3,1613.63
1,route,滚动重规划,1826701615,16,8124.55,11138.5,1734.54
1,route,滚动重规划,1826701615,21,8124.55,10584.6,1744.96
1,route,滚动重规划,1826701615,26,8116.69,10022.4,1620.59
1,route,滚动重规划,1826701615,31,8116.69,10284.4,1651.11
1,route,滚动重规划,1826701615,36,8116.69,10809.2,1643.68
1,route,滚动重规划,1826701615,41,8116.69,11250.2,1766.99
1,route,滚动重规划,1826701615,46,8116.69,10754.2,1830.89
1,route,滚动重规划,1826701615,51,8116.69,10442.7,1633.37
1,route,滚动重规划,1826701615,56,8116.69,10545.3,1984.64
1,route,滚动重规划,1826701615,61,8116.69,10580.9,1602.66
1,route,滚动重规划,1826701615,66,8116.69,10097.4,1671.82
1,route,滚动重规划,1826701615,71,8116.69,9845.44,1560.45
1,route,滚动重规划,1826701615,76,8116.69,9462.03,1478.07
1,route,滚动重规划,1826701615,81,8116.69,9693,1665.09
1,route,滚动重规划,1826701615,86,8116.69,9552.07,1548.86
1,route,滚动重规划,1826701615,91,8116.69,9954.65,1606.71
1,route,滚动重规划,1826701615,96,8116.69,9601.69,1440.02
1,route,滚动重规划,1826701615,101,8116.69,9593.95,1441.09
1,route,滚动重规划,1826701615,106,8116.69,9901.61,1680.69
1,route,滚动重规划,1826701615,111,8116.69,9995.53,1686.1
1,route,滚动重规划,1826701615,116,8116.69,9641.62,1668.27
1,route,滚动重规划,1826701615,121,8116.69,9758.75,1376.38
1,route,滚动重规划,1826701615,126,8116.69,9501.02,1614.63
1,route,滚动重规划,1826701615,131,8116.69,9470.54,1527.98
1,route,滚动重规划,1826701615,136,8116.69,9384.35,1629.17
1,route,滚动重规划,1826701615,141,8116.69,9224.74,1459.7
1,route,滚动重规划,1826701615,146,8116.69,9604.26,1697.76
1,route,滚动重规划,1826701615,151,8116.69,9338.27,1616.16
1,route,滚动重规划,1826701615,156,8116.69,9197.13,1434.01
1,route,滚动重规划,1826701615,161,8116.69,9408.47,1590.57
1,route,滚动重规划,1826701615,166,8116.69,9269.62,1526.15
1,route,滚动重规划,1826701615,171,8116.69,9132.4,1509.02
1,route,滚动重规划,1826701615,176,8116.69,9321.29,1600.4
1,route,滚动重规划,1826701615,181,8116.69,9186.02,1400.98
1,route,滚动重规划,1826701615,186,8116.69,9266.44,1556.22
1,route,滚动重规划,1826701615,191,8116.69,9322.28,1532.42
1,route,滚动重规划,1826701615,196,8116.69,9301,1605.6
1,route,滚动重规划,1826701615,201,8116.69,8905,1254.84
1,route,滚动重规划,1826701615,206,8116.69,8971.69,1426.17
1,route,滚动重规划,1826701615,211,8116.69,9360.94,1568.42
1,route,滚动重规划,1826701615,216,8116.69,9007.84,1341.31
1,route,滚动重规划,1826701615,221,8116.69,9230.15,1440.71
1,route,滚动重规划,1826701615,226,8116.69,9163.44,1510.46
1,route,滚动重规划,1826701615,231,8116.69,9022.87,1457.11
1,route,滚动重规划,1826701615,236,8116.69,8857.84,1188.65
1,route,滚动重规划,1826701615,241,8116.69,8839.63,1254.61
1,route,滚动重规划,1826701615,246,8116.69,9173.04,1573.1
1,route,滚动重规划,1826701615,251,8116.69,8951.83,1498.98
1,route,滚动重规划,1826701615,256,8116.69,8973.72,1401.42
1,route,滚动重规划,1826701615,261,8116.69,9313.34,1683.46
1,route,滚动重规划,1826701615,266,8116.69,8773.41,1187.52
1,route,滚动重规划,1826701615,271,8116.69,9210.02,1421.46
1,route,滚动重规划,1826701615,276,8116.69,9061.21,1364.93
1,route,滚动重规划,1826701615,281,8116.69,8778.95,1234.71
1,route,滚动重规划,1826701615,286,8116.69,8972.17,1466.37
1,route,滚动重规划,1826701615,291,8116.69,8725.95,1182.24
1,route,滚动重规划,1826701615,296,8116.69,8896.65,1333.62
1,route,滚动重规划,1826701615,300,8116.69,9085.36,1453.38
1,localize,频道3,0,0,0,109.519,52.7057
1,localize,频道3,0,1,0,53.7635,36.6367
1,localize,频道14,0,0,0,111.407,52.2361
1,localize,频道14,0,1,0,61.0651,40.7831
1,localize,频道16,0,0,0,105.153,50.5659
1,localize,频道16,0,1,0,57.8462,36.0459
1,route,滚动重规划,1367864807,0,7157.88,15700.1,2046.52
1,route,滚动重规划,1367864807,1,7157.88,14474.7,2070.74
1,route,滚动重规划,1367864807,6,7157.88,12208.7,2271.75
1,route,滚动重规划,1367864807,11,7157.88,10561.9,2013.7
1,route,滚动重规划,1367864807,16,7157.88,9608,2067.38
1,route,滚动重规划,1367864807,21,7157.88,9786.52,2163.56
1,route,滚动重规划,1367864807,26,7157.88,10013,2227.01
1,route,滚动重规划,1367864807,31,7157.88,9159.65,1888.98
1,route,滚动重规划,1367864807,36,7157.88,8949.68,2028.4
1,route,滚动重规划,1367864807,41,7157.88,9865.39,2386.33
1,route,滚动重规划,1367864807,46,7157.88,9244.69,2129.7
1,route,滚动重规划,1367864807,51,7157.88,8855.21,1974.21
1,route,滚动重规划,1367864807,56,7157.88,9446.42,2295.56
1,route,滚动重规划,1367864807,61,7157.88,9425.42,2377.68
1,route,滚动重规划,1367864807,66,7157.88,9083.46,2023.16
1,route,滚动重规划,1367864807,71,7157.88,8919.07,1980.95
1,route,滚动重规划,1367864807,76,7157.88,9358.62,2133.23
1,route,滚动重规划,1367864807,81,7157.88,8662.06,1959.6
1,route,滚动重规划,1367864807,86,7157.88,9084.19,2080.56
1,route,滚动重规划,1367864807,91,7157.88,9151.15,2326.84
1,route,滚动重规划,1367864807,96,7157.88,8875.88,2156.26
1,route,滚动重规划,1367864807,101,7157.88,8937.51,2286.6
1,route,滚动重规划,1367864807,106,7157.88,9159.49,2066.58
1,route,滚动重规划,1367864807,111,7157.88,8866.15,2128.04
1,route,滚动重规划,1367864807,116,7157.88,8732.55,2116.64
1,route,滚动重规划,1367864807,121,7157.88,8802.13,1910.99
1,route,滚动重规划,1367864807,126,7157.88,8680.11,2123.19
1,route,滚动重规划,1367864807,131,7157.88,8598.99,1873.59
1,route,滚动重规划,1367864807,136,7157.88,8693.47,1799.92
1,route,滚动重规划,1367864807,141,7157.88,8710.37,1997.15
1,route,滚动重规划,1367864807,146,7157.88,8520.14,1991.87
1,route,滚动重规划,1367864807,151,7157.88,9111.77,2099.55
1,route,滚动重规划,1367864807,156,7157.88,8770.64,1847.01
1,route,滚动重规划,1367864807,161,7157.88,8823.16,2174.77
1,route,滚动重规划,1367864807,166,7157.88,8703.04,1943.92
1,route,滚动重规划,1367864807,171,7157.88,8729.61,2079.91
1,route,滚动重规划,1367864807,176,7157.88,8341.41,1636.8
1,route,滚动重规划,1367864807,181,7157.88,8524.53,1983.29
1,route,滚动重规划,1367864807,186,7157.88,8856.85,2102.72
1,route,滚动重规划,1367864807,191,7157.88,8434.54,1929.18
1,route,滚动重规划,1367864807,196,7157.88,8272.11,1852.53
1,route,滚动重规划,1367864807,201,7157.88,8371.6,2012.56
1,route,滚动重规划,1367864807,206,7157.88,8511.02,1894.63
1,route,滚动重规划,1367864807,211,7157.88,8358.82,1772.63
1,route,滚动重规划,1367864807,216,7157.88,8504.62,1979.92
1,route,滚动重规划,1367864807,221,7157.88,8488.53,1600.71
1,route,滚动重规划,1367864807,226,7157.88,8182.39,1653.61
1,route,滚动重规划,1367864807,231,7157.88,8347.21,1624.24
1,route,滚动重规划,1367864807,236,7157.88,8367.58,1938.13
1,route,滚动重规划,1367864807,241,7157.88,8239.62,1657.65
1,route,滚动重规划,1367864807,246,7157.88,8071.63,1478.78
1,route,滚动重规划,1367864807,251,7157.88,8218.94,1725.92
1,route,滚动重规划,1367864807,256,7157.88,8426.02,1789.45
1,route,滚动重规划,1367864807,261,7157.88,8461.81,1724.36
1,route,滚动重规划,1367864807,266,7157.88,8493.39,1976.05
1,route,滚动重规划,1367864807,271,7157.88,8010.77,1594.53
1,route,滚动重规划,1367864807,276,7157.88,8348.07,1832.67
1,route,滚动重规划,1367864807,281,7157.88,8466.34,1817.63
1,route,滚动重规划,1367864807,286,7157.88,8201.69,1701.12
1,route,滚动重规划,1367864807,291,7157.88,8273.69,1638.98
1,route,滚动重规划,1367864807,296,7157.88,8846.38,2182
1,route,滚动重规划,1367864807,300,7157.88,8130.1,1717.03
1,route,滚动重规划,1097657232,0,6286.42,14333.3,1931.12
1,route,滚动重规划,1097657232,1,6286.42,13167.9,1847.24
1,route,滚动重规划,1097657232,6,6286.42,10971.3,2027.85
1,route,滚动重规划,1097657232,11,6286.42,9100.12,2338.54
1,route,滚动重规划,1097657232,16,6286.42,8484.53,2095.47
1,route,滚动重规划,1097657232,21,6286.42,8597.85,1913.81
1,route,滚动重规划,1097657232,26,6286.42,8980.83,2397.27
1,route,滚动重规划,1097657232,31,6286.42,8733.42,2032.4
1,route,滚动重规划,1097657232,36,6286.42,8725.1,2163.74
1,route,滚动重规划,1097657232,41,6286.42,8047.04,1883.96
1,route,滚动重规划,1097657232,46,6286.42,7938.5,1793.34
1,route,滚动重规划,1097657232,51,6286.42,8567.08,2232.29
1,route,滚动重规划,1097657232,56,6286.42,8362.61,1933.2
1,route,滚动重规划,1097657232,61,6286.42,8198.42,2222.78
1,route,滚动重规划,1097657232,66,6286.42,8037.15,2105.69
1,route,滚动重规划,1097657232,71,6286.42,8157.94,2195.44
1,route,滚动重规划,1097657232,76,6286.42,7576.45,1838.99
1,route,滚动重规划,1097657232,81,6286.42,7791.72,1968.82
1,route,滚动重规划,1097657232,86,6286.42,8477.82,1949.72
1,route,滚动重规划,1097657232,91,6286.42,7979.8,1905.12
1,route,滚动重规划,1097657232,96,6286.42,8028.98,1975.48
1,route,滚动重规划,1097657232,101,6286.42,7766.81,1933.25
1,route,滚动重规划,1097657232,106,6286.42,7843.11,1824.77
1,route,滚动重规划,1097657232,111,6286.42,8085.89,1945.85
1,route,滚动重规划,1097657232,116,6286.42,7839.01,1671.27
1,route,滚动重规划,1097657232,121,6286.42,8169.03,2112.47
1,route,滚动重规划,1097657232,126,6286.42,8266.65,2292.93
1,route,滚动重规划,1097657232,131,6286.42,7764.04,1922.75
1,route,滚动重规划,1097657232,136,6286.42,8123.33,2096.78
1,route,滚动重规划,1097657232,141,6286.42,7926.15,2049.67
1,route,滚动重规划,1097657232,146,6286.42,7693.89,1940.61
1,route,滚动重规划,1097657232,151,6286.42,7896.23,1983.72
1,route,滚动重规划,1097657232,156,6286.42,7677.3,1996.13
1,route,滚动重规划,1097657232,161,6286.42,7800.01,1808.92
1,route,滚动重规划,1097657232,166,6286.42,8075.63,2041.88
1,route,滚动重规划,1097657232,171,6286.42,8325.82,2038.17
1,route,滚动重规划,1097657232,176,6286.42,7854.5,2076.94
1,route,滚动重规划,1097657232,181,6286.42,7994.25,2179.41
1,route,滚动重规划,1097657232,186,6286.42,7546.32,1928.43
1,route,滚动重规划,1097657232,191,6286.42,7524.98,1814.07
1,route,滚动重规划,1097657232,196,6286.42,7727.91,2023.81
1,route,滚动重规划,1097657232,201,6286.42,7472.91,1733.52
1,route,滚动重规划,1097657232,206,6286.42,7581.89,1810.61
1,route,滚动重规划,1097657232,211,6286.42,7573.54,2014.01
1,route,滚动重规划,1097657232,216,6286.42,7558.64,1795.81
1,route,滚动重规划,1097657232,221,6286.42,7486.43,1670.09
1,route,滚动重规划,1097657232,226,6286.42,7341.06,1769.14
1,route,滚动重规划,1097657232,231,6286.42,7902.26,2106.72
1,route,滚动重规划,1097657232,236,6286.42,7486.34,1853.56
1,route,滚动重规划,1097657232,241,6286.42,7476.39,1813.98
1,route,滚动重规划,1097657232,246,6286.42,7692.38,1956.21
1,route,滚动重规划,1097657232,251,6286.42,7474.72,1714.23
1,route,滚动重规划,1097657232,256,6286.42,7803.72,1949.8
1,route,滚动重规划,1097657232,261,6286.42,7611.18,1655.69
1,route,滚动重规划,1097657232,266,6286.42,7487,1788.71
1,route,滚动重规划,1097657232,271,6286.42,7446.08,1831.71
1,route,滚动重规划,1097657232,276,6286.42,7393.9,1784.42
1,route,滚动重规划,1097657232,281,6286.42,7403.12,1744.56
1,route,滚动重规划,1097657232,286,6286.42,7499.92,1802.7
1,route,滚动重规划,1097657232,291,6286.42,7480.05,1722.65
1,route,滚动重规划,1097657232,296,6286.42,7408.83,1600.8
1,route,滚动重规划,1097657232,300,6286.42,7263.17,1654.81
1,localize,频道4,0,0,2.00972e-14,130.488,54.0033
1,localize,频道4,0,1,2.00972e-14,76.0222,42.1378
1,localize,频道13,0,0,0,105.383,51.8682
1,localize,频道13,0,1,0,58.7936,36.1841
1,localize,频道16,0,0,0.265327,115.767,53.4834
1,localize,频道16,0,1,0.265327,65.0608,38.5481
1,localize,频道16,0,6,0.240042,15.2978,19.0071
1,localize,频道16,0,11,0.226186,12.1081,19.5724
1,localize,频道16,0,16,0.214446,10.8908,14.6258
1,localize,频道16,0,21,0.213989,11.7054,16.5497
1,localize,频道16,0,26,0.213989,12.622,23.3044
1,localize,频道16,0,31,0.213866,7.39291,11.0368
1,localize,频道16,0,36,0.213866,8.98915,13.327
1,localize,频道16,0,41,0.213666,11.3974,18.3524
1,localize,频道16,0,46,0.213666,8.75032,13.2298
1,localize,频道16,0,51,0.213666,8.4955,14.8823
1,localize,频道16,0,56,0.213666,7.45744,10.8158
1,localize,频道16,0,61,0.213655,7.94946,11.5695
1,localize,频道16,0,66,0.213653,8.8895,14.7975
1,localize,频道16,0,71,0.213653,6.49683,7.9497
1,localize,频道16,0,76,0.213653,5.46237,9.63004
1,localize,频道16,0,81,0.213653,6.12772,7.03941
1,localize,频道16,0,86,0.213653,6.11661,7.32083
1,localize,频道16,0,91,0.213653,6.28614,7.22842
1,localize,频道16,0,96,0.213653,5.20316,8.19778
1,localize,频道16,0,101,0.213653,4.53528,6.52916
1,localize,频道16,0,106,0.213653,4.13728,6.04693
1,localize,频道16,0,111,0.213653,4.86925,6.40634
1,localize,频道16,0,116,0.213653,2.63302,3.78848
1,localize,频道16,0,121,0.213653,2.76682,3.997
1,localize,频道16,0,126,0.213653,2.74403,3.23016
1,localize,频道16,0,131,0.213653,3.22117,4.08443
1,localize,频道16,0,136,0.213653,1.85558,2.33916
1,localize,频道16,0,141,0.213653,1.81661,2.38007
1,localize,频道16,0,146,0.213653,1.76374,2.39658
1,localize,频道16,0,150,0.213653,1.19955,1.66839
1,localize,频道20,0,0,0,136.306,53.2031
1,localize,频道20,0,1,0,84.2254,39.9257
1,route,滚动重规划,579362556,0,9572.57,18500.5,2122.32
1,route,滚动重规划,579362556,1,9572.57,17310.7,2450.21
1,route,滚动重规划,579362556,6,9186.43,15202.4,2024.27
1,route,滚动重规划,579362556,11,9186.43,14155.3,2110.01
1,route,滚动重规划,579362556,16,8324.57,12787.6,2695.61
1,route,滚动重规划,579362556,21,8100,10413.5,1920.56
1,route,滚动重规划,579362556,26,8100,10390.9,1988.26
1,route,滚动重规划,579362556,31,8100,10097.5,2217.78
1,route,滚动重规划,579362556,36,8100,10181.5,2041.32
1,route,滚动重规划,579362556,41,8100,10583.1,2523.61
1,route,滚动重规划,579362556,46,8100,9905.54,2187.95
1,route,滚动重规划,579362556,51,8100,10006.3,2174.18
1,route,滚动重规划,579362556,56,8100,10869.5,2394.4
1,route,滚动重规划,579362556,61,8100,10139.5,2236.11
1,route,滚动重规划,579362556,66,8100,9761.57,1889.5
1,route,滚动重规划,579362556,71,8100,9820.52,1997.64
1,route,滚动重规划,579362556,76,8100,10405.3,2567.23
1,route,滚动重规划,579362556,81,8100,10256.7,2174.55
1,route,滚动重规划,579362556,86,8100,10176.5,2249.67
1,route,滚动重规划,579362556,91,8100,10082.2,2225.13
1,route,滚动重规划,579362556,96,8100,9822.48,2144.84
1,route,滚动重规划,579362556,101,8100,10131.8,2126.94
1,route,滚动重规划,579362556,106,8100,9951.86,2101.93
1,route,滚动重规划,579362556,111,8100,10135,2193.03
1,route,滚动重规划,579362556,116,8100,9909.93,2159.44
1,route,滚动重规划,579362556,121,8100,9554.85,2042.02
1,route,滚动重规划,579362556,126,8100,9700.95,2179.03
1,route,滚动重规划,579362556,131,8100,9579.8,2008.13
1,route,滚动重规划,579362556,136,8100,10059.7,2208.87
1,route,滚动重规划,579362556,141,8100,9568.97,1943.76
1,route,滚动重规划,579362556,146,8100,9510.73,2077.15
1,route,滚动重规划,579362556,151,8100,9962.58,1968.94
1,route,滚动重规划,579362556,156,8100,9363.12,1944.55
1,route,滚动重规划,579362556,161,8100,9755.17,2119.29
1,route,滚动重规划,579362556,166,8100,9812.75,2263.67
1,route,滚动重规划,579362556,171,8100,9905.47,2246.56
1,route,滚动重规划,579362556,176,8100,9611.57,2056.46
1,route,滚动重规划,579362556,181,8100,9251.05,1749.66
1,route,滚动重规划,579362556,186,8100,9469.72,2024.32
1,route,滚动重规划,579362556,191,8100,9501.38,2031.9
1,route,滚动重规划,579362556,196,8100,9170.94,1559.03
1,route,滚动重规划,579362556,201,8100,9524.91,2010.67
1,route,滚动重规划,579362556,206,8100,9807.72,2351.56
1,route,滚动重规划,579362556,211,8100,9529.75,2068.47
1,route,滚动重规划,579362556,216,8100,9236.44,1893.16
1,route,滚动重规划,579362556,221,8100,9684.05,2139.27
1,route,滚动重规划,579362556,226,8100,9489.75,1886.56
1,route,滚动重规划,579362556,231,8100,9418.42,1932.61
1,route,滚动重规划,579362556,236,8100,9115.32,1684.33
1,route,滚动重规划,579362556,241,8100,9369.76,1904.84
1,route,滚动重规划,579362556,246,8100,9375.2,1847.37
1,route,滚动重规划,579362556,251,8100,9364.89,1747.29
1,route,滚动重规划,579362556,256,8100,9319.16,1933.04
1,route,滚动重规划,579362556,261,8100,9218.05,1835.63
1,route,滚动重规划,579362556,266,8100,9004.54,1701.09
1,route,滚动重规划,579362556,271,8100,9075.15,1661.42
1,route,滚动重规划,579362556,276,8100,9302.48,1801.48
1,route,滚动重规划,579362556,281,8100,9172.76,1677.72
1,route,滚动重规划,579362556,286,8100,8854.29,1409.37
1,route,滚动重规划,579362556,291,8100,9151.92,1745.25
1,route,滚动重规划,579362556,296,8100,9022.26,1545.64
1,route,滚动重规划,579362556,300,8100,9080.49,1673.73
1,route,滚动重规划,661058652,0,7741.87,16407.1,1858.07
1,route,滚动重规划,661058652,1,7741.87,15168.9,2120.51
1,route,滚动重规划,661058652,6,7576.1,11895,2330.2
1,route,滚动重规划,661058652,11,7576.1,10099.6,2119.45
1,route,滚动重规划,661058652,16,7576.1,9897.86,2101.48
1,route,滚动重规划,661058652,21,7576.1,9864.85,2123.99
1,route,滚动重规划,661058652,26,7576.1,9668.26,2134.34
1,route,滚动重规划,661058652,31,7576.1,10096.8,2040.35
1,route,滚动重规划,661058652,36,7576.1,9361.64,1951.78
1,route,滚动重规划,661058652,41,7576.1,9937.38,2012.45
1,route,滚动重规划,661058652,46,7576.1,9852.44,2025.2
1,route,滚动重规划,661058652,51,7576.1,9544.61,1961.37
1,route,滚动重规划,661058652,56,7576.1,9385.61,1982.41
1,route,滚动重规划,661058652,61,7576.1,9359.16,1853.44
1,route,滚动重规划,661058652,66,7576.1,9848.48,2182.17
1,route,滚动重规划,661058652,71,7576.1,9519.62,2014.67
1,route,滚动重规划,661058652,76,7576.1,9427.19,1970.41
1,route,滚动重规划,661058652,81,7576.1,9794.55,2156.13
1,route,滚动重规划,661058652,86,7576.1,9411.06,2124.2
1,route,滚动重规划,661058652,91,7576.1,9764.46,2062.38
1,route,滚动重规划,661058652,96,7576.1,9518.53,2214.12
1,route,滚动重规划,661058652,101,7576.1,9459.94,1900.95
1,route,滚动重规划,661058652,106,7576.1,8853.38,1704.92
1,route,滚动重规划,661058652,111,7576.1,9375.28,1889.06
1,route,滚动重规划,661058652,116,7576.1,9312.58,2139.12
1,route,滚动重规划,661058652,121,7576.1,9411.47,2235.75
1,route,滚动重规划,661058652,126,7576.1,9360.56,1738.1
1,route,滚动重规划,661058652,131,7576.1,9167.6,1925.56
1,route,滚动重规划,661058652,136,7576.1,9043.5,1827.95
1,route,滚动重规划,661058652,141,7576.1,8814.18,1679.09
1,route,滚动重规划,661058652,146,7576.1,9478.87,2169.87
1,route,滚动重规划,661058652,151,7576.1,9198.43,1748.21
1,route,滚动重规划,661058652,156,7576.1,9152.31,1881.21
1,route,滚动重规划,661058652,161,7576.1,8880.26,2058.84
1,route,滚动重规划,661058652,166,7576.1,8702.44,1758.11
1,route,滚动重规划,661058652,171,7576.1,9151.73,2016.31
1,route,滚动重规划,661058652,176,7576.1,8792.36,1878.63
1,route,滚动重规划,661058652,181,7576.1,8972.29,2109.95
1,route,滚动重规划,661058652,186,7576.1,9041.62,2044.78
1,route,滚动重规划,661058652,191,7576.1,8623.66,1535.06
1,route,滚动重规划,661058652,196,7576.1,8872.28,2026.2
1,route,滚动重规划,661058652,201,7576.1,8799.68,1778.86
1,route,滚动重规划,661058652,206,7576.1,8994.26,1868.4
1,route,滚动重规划,661058652,211,7576.1,8952.61,1864.87
1,route,滚动重规划,661058652,216,7576.1,9057.58,1984.53
1,route,滚动重规划,661058652,221,7576.1,9087.97,2084.66
1,route,滚动重规划,661058652,226,7576.1,8787.98,1967
1,route,滚动重规划,661058652,231,7576.1,9015.11,1904.01
1,route,滚动重规划,661058652,236,7576.1,8752.38,1875.47
1,route,滚动重规划,661058652,241,7576.1,8728.22,1764.67
1,route,滚动重规划,661058652,246,7576.1,8799.69,1928.56
1,route,滚动重规划,661058652,251,7576.1,8639.04,1585.12
1,route,滚动重规划,661058652,256,7576.1,8597.34,1834.69
1,route,滚动重规划,661058652,261,7576.1,8536.88,1565.72
1,route,滚动重规划,661058652,266,7576.1,8536.1,1665.16
1,route,滚动重规划,661058652,271,7576.1,8550.15,1758.36
1,route,滚动重规划,661058652,276,7576.1,8626.22,1706
1,route,滚动重规划,661058652,281,7576.1,8555.17,1677.53
1,route,滚动重规划,661058652,286,7576.1,8473.38,1513.47
1,route,滚动重规划,661058652,291,7576.1,8475.2,1482.27
1,route,滚动重规划,661058652,296,7576.1,8208.34,1361.53
1,route,滚动重规划,661058652,300,7576.1,8484.63,1620.64
1,route,滚动重规划,87989972,0,7086.08,13950.8,1757.94
1,route,滚动重规划,87989972,1,7086.08,13140.6,1666.36
1,route,滚动重规划,87989972,6,7086.08,11046.5,1924.63
1,route,滚动重规划,87989972,11,6920.31,9331.89,1964.59
1,route,滚动重规划,87989972,16,6920.31,9045.73,1913.52
1,route,滚动重规划,87989972,21,6920.31,8809.11,1833.38
1,route,滚动重规划,87989972,26,6920.31,8886.43,1761.17
1,route,滚动重规划,87989972,31,6920.31,9040.34,2144.47
1,route,滚动重规划,87989972,36,6920.31,8762.51,1866.48
1,route,滚动重规划,87989972,41,6920.31,9035.79,1996.48
1,route,滚动重规划,87989972,46,6920.31,9080.31,1875.52
1,route,滚动重规划,87989972,51,6920.31,8960.69,1867.95
1,route,滚动重规划,87989972,56,6920.31,8578.52,1685.83
1,route,滚动重规划,87989972,61,6920.31,8602.42,1810.19
1,route,滚动重规划,87989972,66,6920.31,8511.61,1840.56
1,route,滚动重规划,87989972,71,6920.31,8929.32,1970.8
1,route,滚动重规划,87989972,76,6920.31,8809.49,1833.13
1,route,滚动重规划,87989972,81,6920.31,8404.58,1613.82
1,route,滚动重规划,87989972,86,6920.31,8268.48,1765.83
1,route,滚动重规划,87989972,91,6920.31,8687.72,1989.99
1,route,滚动重规划,87989972,96,6920.31,8676.16,1854.91
1,route,滚动重规划,87989972,101,6920.31,8338.87,1792.95
1,route,滚动重规划,87989972,106,6920.31,8283.65,1763.9
1,route,滚动重规划,87989972,111,6920.31,8439.32,1842.5
1,route,滚动重规划,87989972,116,6920.31,8305.59,1794.68
1,route,滚动重规划,87989972,121,6920.31,8423.94,1748.6
1,route,滚动重规划,87989972,126,6920.31,8484.77,1770.79
1,route,滚动重规划,87989972,131,6920.31,8475.1,1864.71
1,route,滚动重规划,87989972,136,6920.31,8336.93,1665.53
1,route,滚动重规划,87989972,141,6920.31,8319.72,1829.09
1,route,滚动重规划,87989972,146,6920.31,8440.47,1996.49
1,route,滚动重规划,87989972,151,6920.31,8302.84,1756.01
1,route,滚动重规划,87989972,156,6920.31,8449.5,1854.3
1,route,滚动重规划,87989972,161,6920.31,8054.03,1750.35
1,route,滚动重规划,87989972,166,6920.31,8303.67,1685.42
1,route,滚动重规划,87989972,171,6920.31,8603.4,1726.83
1,route,滚动重规划,87989972,176,6920.31,8368.35,1646.27
1,route,滚动重规划,87989972,181,6920.31,8133.67,1599.41
1,route,滚动重规划,87989972,186,6920.31,8162.36,1699.74
1,route,滚动重规划,87989972,191,6920.31,8234.59,1621.45
1,route,滚动重规划,87989972,196,6920.31,7975.1,1630.57
1,route,滚动重规划,87989972,201,6920.31,7992.47,1580.71
1,route,滚动重规划,87989972,206,6920.31,7878.92,1445.43
1,route,滚动重规划,87989972,211,6920.31,8043.45,1632.34
1,route,滚动重规划,87989972,216,6920.31,8163.75,1633.76
1,route,滚动重规划,87989972,221,6920.31,8349.47,1692.84
1,route,滚动重规划,87989972,226,6920.31,8075.24,1559
1,route,滚动重规划,87989972,231,6920.31,8316.22,1916.2
1,route,滚动重规划,87989972,236,6920.31,8098.13,1630.83
1,route,滚动重规划,87989972,241,6920.31,7754.84,1386.73
1,route,滚动重规划,87989972,246,6920.31,7713.28,1257.18
1,route,滚动重规划,87989972,251,6920.31,7766.72,1447.45
1,route,滚动重规划,87989972,256,6920.31,8174.96,1940.34
1,route,滚动重规划,87989972,261,6920.31,7864.88,1610.22
1,route,滚动重规划,87989972,266,6920.31,7886.22,1636.04
1,route,滚动重规划,87989972,271,6920.31,7886.98,1509.21
1,route,滚动重规划,87989972,276,6920.31,7799.96,1424.9
1,route,滚动重规划,87989972,281,6920.31,7605.57,1310.99
1,route,滚动重规划,87989972,286,6920.31,8007.47,1720.69
1,route,滚动重规划,87989972,291,6920.31,7838.56,1663.21
1,route,滚动重规划,87989972,296,6920.31,7860.53,1670.87
1,route,滚动重规划,87989972,300,6920.31,7868.18,1597.59
1,route,滚动重规划,161576974,0,6341.14,12188.6,1603.45
1,route,滚动重规划,161576974,1,6341.14,11557.6,1545.59
1,route,滚动重规划,161576974,6,6341.14,9978.62,1920.25
1,route,滚动重规划,161576974,11,6175.38,8101.19,1545.69
1,route,滚动重规划,161576974,16,6175.38,8037.92,1609.14
1,route,滚动重规划,161576974,21,6175.38,7976.91,1607.31
1,route,滚动重规划,161576974,26,6175.38,8000.31,1761.7
1,route,滚动重规划,161576974,31,6175.38,7914.48,1876.83
1,route,滚动重规划,161576974,36,6175.38,8159.44,1833
1,route,滚动重规划,161576974,41,6175.38,8060.69,1760.87
1,route,滚动重规划,161576974,46,6175.38,7795.61,1512.26
1,route,滚动重规划,161576974,51,6175.38,8000.05,1707.61
1,route,滚动重规划,161576974,56,6175.38,7658.39,1675.77
1,route,滚动重规划,161576974,61,6175.38,7761.32,1705.41
1,route,滚动重规划,161576974,66,6175.38,7803.34,1688.39
1,route,滚动重规划,161576974,71,6175.38,7652.12,1689.9
1,route,滚动重规划,161576974,76,6175.38,7576.93,1739.87
1,route,滚动重规划,161576974,81,6175.38,7523.02,1595.66
1,route,滚动重规划,161576974,86,6175.38,7526.83,1572.6
1,route,滚动重规划,161576974,91,6175.38,7726.1,1708.21
1,route,滚动重规划,161576974,96,6175.38,7396.69,1445.57
1,route,滚动重规划,161576974,101,6175.38,7813.92,1738.84
1,route,滚动重规划,161576974,106,6175.38,7592.74,1705.64
1,route,滚动重规划,161576974,111,6175.38,7616.97,1497.42
1,route,滚动重规划,161576974,116,6175.38,7400.76,1524.73
1,route,滚动重规划,161576974,121,6175.38,7668.58,1757.82
