episode,ga,label,seed,generation,best,mean,std
1,localize,频道15,0,21,0.293363,14.7901,17.5882
1,localize,频道15,0,26,0.293363,10.3821,12.9764
1,localize,频道15,0,31,0.293363,8.02288,11.408
1,localize,频道15,0,36,0.293363,9.39862,10.1327
1,localize,频道15,0,41,0.293363,10.7378,14.2357
1,localize,频道15,0,46,0.293363,9.56271,14.9993
1,localize,频道15,0,51,0.293363,8.09711,9.43079
1,localize,频道15,0,56,0.293363,9.54494,13.8891
1,localize,频道15,0,61,0.293363,9.6056,10.5388
1,localize,频道15,0,66,0.293363,9.48612,10.9092
1,localize,频道15,0,71,0.293363,9.81887,12.6044
1,localize,频道15,0,76,0.293363,7.18398,8.57174
1,localize,频道15,0,81,0.293363,6.02349,8.30946
1,localize,频道15,0,86,0.293363,7.54667,12.295
1,localize,频道15,0,91,0.293363,6.57814,8.90439
1,localize,频道15,0,96,0.293363,7.2096,9.07519
1,localize,频道15,0,101,0.293363,5.70429,7.48687
1,localize,频道15,0,106,0.293363,3.98873,5.12922
1,localize,频道15,0,111,0.293361,4.64506,5.04892
1,localize,频道15,0,116,0.293361,3.74767,4.42234
1,localize,频道15,0,121,0.293361,3.27167,4.27922
1,localize,频道15,0,126,0.293361,3.47121,3.88631
1,localize,频道15,0,131,0.293345,3.24097,3.27309
1,localize,频道15,0,136,0.293345,2.29438,2.635
1,localize,频道15,0,141,0.293345,2.3041,2.72449
1,localize,频道15,0,146,0.293345,1.87382,1.82509
1,localize,频道15,0,150,0.293344,1.47407,1.68893
1,localize,频道17,0,0,0.330974,115.213,53.5655
1,localize,频道17,0,1,0.330974,67.5888,42.2996
1,localize,频道17,0,6,0.320034,10.5597,13.2721
1,localize,频道17,0,11,0.298509,7.00219,8.70607
1,localize,频道17,0,16,0.296083,7.49587,9.22579
1,localize,频道17,0,21,0.294798,10.1039,16.1965
1,localize,频道17,0,26,0.293221,6.37405,7.59438
1,localize,频道17,0,31,0.29313,5.62792,7.30053
1,localize,频道17,0,36,0.29313,6.60762,7.85585
1,localize,频道17,0,41,0.292643,7.40628,8.08801
1,localize,频道17,0,46,0.292643,6.35433,8.2978
1,localize,频道17,0,51,0.292641,5.38239,5.99741
1,localize,频道17,0,56,0.292641,5.34426,6.81697
1,localize,频道17,0,61,0.292641,6.63857,10.2065
1,localize,频道17,0,66,0.292641,5.71059,6.26839
1,localize,频道17,0,71,0.292641,5.56503,6.59454
1,localize,频道17,0,76,0.292619,4.0054,4.84894
1,localize,频道17,0,81,0.292619,4.92348,5.73572
1,localize,频道17,0,86,0.292606,4.98983,6.24828
1,localize,频道17,0,91,0.292602,4.49314,4.83281
1,localize,频道17,0,96,0.292602,3.91805,5.07589
1,localize,频道17,0,101,0.292602,3.35815,4.30176
1,localize,频道17,0,106,0.292602,2.96199,4.31414
1,localize,频道17,0,111,0.292594,3.36928,3.73841
1,localize,频道17,0,116,0.292594,2.04367,2.53077
1,localize,频道17,0,121,0.292594,2.11199,2.58902
1,localize,频道17,0,126,0.292594,2.03307,2.06644
1,localize,频道17,0,131,0.292593,2.22108,2.65476
1,localize,频道17,0,136,0.292592,1.56514,1.75115
1,localize,频道17,0,141,0.292592,1.50156,1.85787
1,localize,频道17,0,146,0.292592,1.39603,1.67929
1,localize,频道17,0,150,0.292591,1.01981,1.13804
1,localize,频道18,0,0,0,131.755,60.8519
1,localize,频道18,0,1,0,73.3633,46.5974
1,route,清除顺序,1367864807,0,9933.9,21311.3,2431.43
1,route,清除顺序,1367864807,1,9933.9,19667.2,2742.35
1,route,清除顺序,1367864807,6,9933.9,16487.6,2739.02
1,route,清除顺序,1367864807,11,9933.9,14770.9,2411.43
1,route,清除顺序,1367864807,16,9856.93,13507.6,2589.76
1,route,清除顺序,1367864807,21,9856.93,12809.8,2418.88
1,route,清除顺序,1367864807,26,9788.91,12953,2447.22
1,route,清除顺序,1367864807,31,9405.79,12489.1,2417.37
1,route,清除顺序,1367864807,36,9108.81,12021.8,2503.84
1,route,清除顺序,1367864807,41,9108.81,12015,2462.13
1,route,清除顺序,1367864807,46,9108.81,11727.2,2666.82
1,route,清除顺序,1367864807,51,9108.81,11341.7,2413.84
1,route,清除顺序,1367864807,56,9108.81,11288.3,2376.55
1,route,清除顺序,1367864807,61,9108.81,11204.3,2349.77
1,route,清除顺序,1367864807,66,9108.81,11086.8,2397.83
1,route,清除顺序,1367864807,71,9108.81,10988.4,2245.39
1,route,清除顺序,1367864807,76,9108.81,10854,1877.44
1,route,清除顺序,1367864807,81,9108.81,10744.4,1893.83
1,route,清除顺序,1367864807,86,9108.81,10983.9,2252.42
1,route,清除顺序,1367864807,91,9108.81,11161.5,2372.61
1,route,清除顺序,1367864807,96,9108.81,10460.2,2108.07
1,route,清除顺序,1367864807,101,9108.81,10961.2,2258.53
1,route,清除顺序,1367864807,106,9108.81,10547.6,1639.31
1,route,清除顺序,1367864807,111,9108.81,10750.8,2211.34
1,route,清除顺序,1367864807,116,9108.81,10702.8,2299.21
1,route,清除顺序,1367864807,121,9108.81,10957.9,2337.35
1,route,清除顺序,1367864807,126,9108.81,10561.9,2025
1,route,清除顺序,1367864807,131,9108.81,10543.9,2092.7
1,route,清除顺序,1367864807,136,9108.81,11021.1,2382.64
1,route,清除顺序,1367864807,141,9108.81,10495.6,1680.2
1,route,清除顺序,1367864807,146,9108.81,10668.4,2201.47
1,route,清除顺序,1367864807,151,9108.81,10549.3,1918.78
1,route,清除顺序,1367864807,156,9108.81,10593.5,1942.29
1,route,清除顺序,1367864807,161,9108.81,10885.2,2082.14
1,route,清除顺序,1367864807,166,9108.81,10310.6,1802.86
1,route,清除顺序,1367864807,171,9108.81,10651.5,2108.22
1,route,清除顺序,1367864807,176,9108.81,10479.6,1808.17
1,route,清除顺序,1367864807,181,9108.81,10699.6,2155.65
1,route,清除顺序,1367864807,186,9108.81,10574.9,2036.71
1,route,清除顺序,1367864807,191,9108.81,10340,1846.76
1,route,清除顺序,1367864807,196,9108.81,10373.1,1972.85
1,route,清除顺序,1367864807,201,9108.81,10687.8,2131.62
1,route,清除顺序,1367864807,206,9108.81,10420.1,2150.47
1,route,清除顺序,1367864807,211,9108.81,10362.4,2035.2
1,route,清除顺序,1367864807,216,9108.81,10359.5,1874.12
1,route,清除顺序,1367864807,221,9108.81,10573.6,1990.56
1,route,清除顺序,1367864807,226,9108.81,10321.1,2052.09
1,route,清除顺序,1367864807,231,9108.81,10403.4,2038.29
1,route,清除顺序,1367864807,236,9108.81,10130.7,1933.26
1,route,清除顺序,1367864807,241,9108.81,10189,1753.27
1,route,清除顺序,1367864807,246,9108.81,10215.3,1656.05
1,route,清除顺序,1367864807,251,9108.81,9878.68,1496.08
1,route,清除顺序,1367864807,256,9108.81,10622.1,2184.17
1,route,清除顺序,1367864807,261,9108.81,10351.6,2188.38
1,route,清除顺序,1367864807,266,9108.81,10187,1855.57
1,route,清除顺序,1367864807,271,9108.81,9863.64,1435.52
1,route,清除顺序,1367864807,276,9108.81,10092.8,1695.73
1,route,清除顺序,1367864807,281,9108.81,10302.3,1899.44
1,route,清除顺序,1367864807,286,9108.81,9893.36,1533.72
1,route,清除顺序,1367864807,291,9108.81,10321.7,1902.08
1,route,清除顺序,1367864807,296,9108.81,10576.8,2172.19
1,route,清除顺序,1367864807,300,9108.81,9933.11,1519.36
